state_code,default_rate_90,z_score,is_outlier
SC,75.9945466075911,5.273571106044337,True
SC,100.0,7.075318481429823,True
SC,62.5416777090715,4.263855903707123,True
SC,80.76507479271619,5.631626690175469,True
SC,36.96263510983865,2.3440016058243285,True
SC,100.0,7.075318481429823,True
SC,48.627182002408944,3.219492953777598,True
SC,35.730023593443775,2.251487020566102,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,82.98887921918457,3.7238046401129155,True
SE,59.82166621633519,2.5332088328042426,True
SE,55.335867796636315,2.302677314392059,True
SE,51.5211493886277,2.1066335458956207,True
SE,68.4276565614562,2.975482835351713,True
SE,100.0,4.59803017068361,True
SE,89.17243814726463,4.041586469680103,True
SE,68.20926169235693,2.9642592144761535,True
SE,62.671618547512644,2.6796719095719195,True
SE,100.0,4.59803017068361,True
SE,100.0,4.59803017068361,True
SE,58.929330478555705,2.4873504385303487,True
SE,79.4487927217301,3.5418745935051965,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,77.63961571139318,2.574942404272573,True
SP,100.0,3.448585350726246,True
SP,95.47977489430055,3.271975560437924,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,88.08966406256758,2.9832364172138046,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,66.63232211104535,2.144876252932394,True
SP,100.0,3.448585350726246,True
SP,71.8710569954566,2.3495589507355206,True
SP,100.0,3.448585350726246,True
SP,63.44675150132444,2.020412770655355,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,78.28744496053794,2.600253751641056,True
SP,63.123255460869764,2.0077734514781387,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
SP,100.0,3.448585350726246,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,91.25888212131088,4.054781987658535,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,87.2467024952114,3.8562249508116007,True
TO,57.76391416284669,2.397163883062048,True
TO,100.0,4.487367421628644,True
TO,100.0,4.487367421628644,True
TO,56.085260725908626,2.314089723031138,True
